"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Blue Narrowband Photomultiplication Type Organic Photodetector Using ZnPc as Photon Field Modulation Layer","S. R. Sridhar; M. Joshi; B. Kumar","Department of Electronics and Communication Engineering, IIT Roorkee, Roorkee, Uttarakhand, India; Department of Electronics and Communication Engineering, IIT Roorkee, Roorkee, Uttarakhand, India; Department of Electronics and Communication Engineering, IIT Roorkee, Roorkee, Uttarakhand, India",IEEE Transactions on Nanotechnology,"23 Jun 2025","2025","24","","312","317","In this work, a blue narrowband photomultiplication (PM) type organic photodetector (OPD) is fabricated with ZnPc as photon field modulation layer. The photomultiplication in OPD is attributed to electron trap assisted hole injection mechanism. In PM OPD, ZnPc altered the distribution of photogenerated charge carriers within the P3HT:PCBM active layer and results in narrowband detection. This study is the first to demonstrate a narrowband PM OPD with a peak response at 480 nm, using a P3HT:PCBM active layer. The detector demonstrated a rejection ratio (EQE480 nm/EQE570 nm) of 590, and a full width half maximum (FWHM) of 67 nm with 1000 nm thick ZnPc as photon field modulation layer. As the ZnPc layer thickness is increased from 200 nm to 1500 nm, the FWHM of the detector narrowed from 175 nm to 67 nm. The demonstrated narrowband photodetector with response peak in blue region has diverse applications in communication and imaging fields.","1941-0085","","10.1109/TNANO.2025.3577501","University Grants Commission; NET-Junior Research Fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11027459","Photomultiplication (PM);narrowband;organic photodetectors (OPD);detectivity;responsivity","Narrowband;Detectors;Photodetectors;Photonics;Absorption;Electrodes;Photoconductivity;Modulation;Indium tin oxide;Sensitivity","","","","32","IEEE","6 Jun 2025","2025","","IEEE","IEEE Journals"
"Efficient Photodetection via High Aspect Ratio Core-Shell Nanowire Array","V. Kaushik; S. Rajput; A. Kumar; M. Kumar","Electrical Engineering, Tel Aviv University, Tel Aviv-Yafo, Israel; Department of Electronics Engineering, Indian Institute of Technology (Indian School of Mines) Dhanbad, Dhanbad, India; Department of Physics, National Institute of Technology Kurukshetra, Kurukshetra, India; Department of Electrical Engineering, Indian Institute of Technology Indore, Indore, India",IEEE Transactions on Nanotechnology,"11 Jul 2025","2025","24","","318","322","Here we propose a Cu2O-ZnO-based high-aspect ratio core-shell nanowire (with radial p-n junction) for efficient photodetection via a cost-effective fabrication route. The proposed platform exploits enhanced active depletion area offered by radial p-n junction in high aspect ratio nanowires, along with this excellent transport properties of the device. This results in superior light-matter interaction and better charge collection efficiency. The proposed device demonstrates significant improvement in responsivity via a simple fabrication approach and offers a compact and cost-effective alternative to complex, highly sensitive photodetectors. It can find applications in remote sensing, medical diagnostics barcode readers, and wireless environmental monitoring. Moreover, the enhanced light-matter interaction via the proposed approach can be useful in various other applications such as Solar Cells, Light Emitting Diodes, and Optical Modulation.","1941-0085","","10.1109/TNANO.2025.3577930","Department of Science and Technology through Inspire Faculty Fellowship Scheme(grant numbers:IFA 22 ENG 340); Government of India(grant numbers:F/DST/SWR/20230089); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11030067","Aluminum anodization;photodetection;core-shell nanowire;P-N junction","II-VI semiconductor materials;Zinc oxide;Photoconductivity;P-n junctions;Optical devices;Nanoscale devices;Nanorods;Aluminum;Aluminum oxide;Time-domain analysis","","","","30","IEEE","10 Jun 2025","2025","","IEEE","IEEE Journals"
"Analytical Modeling and Simulation Investigation of Nanowire Tunnel FET for Potential and Drain Current Evaluation","P. Kumar; B. Raj; G. Wadhwa","Department of ECE, Chandigarh Engineering College, Chandigarh Group of Colleges Jhanjeri, Mohali, India; Department of ECE, National Institute of Technology, Jalandhar, India; Amity School of Engineering and Technology, Amity University Punjab, Mohali, India",IEEE Transactions on Nanotechnology,"10 Jul 2025","2025","24","","323","329","An analytical model of nanowire-tunnel field effect transistor (NWTFET) has been developed in this article with a gate-all-around structure and band-to-band tunneling (BTBT) mechanism. The proposed model is effective for operation in all regions such as source, drain, channel and measures accurate potential, transfer characteristics and is immune to short channel effect. The drain current and surface potential have been evaluated with the variation in metal work function, doping concentration, oxide thickness and channel material at different bias conditions (VDS and VGS). The validation of observed results has been performed through TCAD simulations. The surface potential model is designed by separating the substrate of silicon into three dissimilar areas (I, II, III) and determining the 2-D Poisson’s equation (PE) in other areas. To utilize Poisson’s Equation appropriately at various boundary conditions, a descriptive parabolic approximation strategy is used.","1941-0085","","10.1109/TNANO.2025.3581782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11045552","Nanowire;tunnel FET;surface potential;BTBT;analytical modeling","Mathematical models;Tunneling;Semiconductor process modeling;TFETs;Logic gates;Analytical models;Electric potential;Doping;Silicon;Poisson equations","","3","","30","IEEE","20 Jun 2025","2025","","IEEE","IEEE Journals"
"Design and Analysis of Modified Double Ring Resonator With Embedded High Contrast Optical Bragg Grating as an Optical Filter and a Biosensor","A. Shekhar; S. Mandal","Department of Electrical Engineering, Indian Institute of Technology (Indian School of Mines), Dhanbad, India; Indian Institute of Technology (Indian School of Mines), Dhanbad, India",IEEE Transactions on Nanotechnology,"11 Jul 2025","2025","24","","330","337","This paper presents a novel design and performance analysis of a modified double-ring resonator (MDRR) integrated with high contrast optical Bragg grating (HCOBG) structure functioning as an optical filter and a biosensor. The MATLAB environment is used to analyze the configuration’s output, and the finite-difference time-domain (FDTD) numerical approach is employed to model the configuration as a biosensor. The grating-assisted Modified Double Ring Resonator is optimized for precise filtering in optical communication systems and high sensitivity in biosensing applications. Sufficiently large free spectral range (FSR) with high biosensing sensitivity and figure of merit (FOM) of 1057.094 nm per refractive index unit (RIU) and 107.003 RIU$^{-1}$ respectively, the proposed configuration demonstrates potential for high-performance optical filtering for dense wavelength division multiplexing (DWDM) systems as well as improved biosensing for critical biomedical applications.","1941-0085","","10.1109/TNANO.2025.3584047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11058566","Biosensor;Mason’s rule;Modified double ring resonator (MDRR);high contrast optical Bragg grating (HCOBG);optical filter;Z-domain","Optical ring resonators;Biosensors;Optical filters;Bragg gratings;Optical variables control;Optical refraction;Biomedical optical imaging;Mathematical models;Gratings;Optical reflection","","","","27","IEEE","30 Jun 2025","2025","","IEEE","IEEE Journals"
"Preparation of Nanofibrous Membranes Containing Carbon Dots Composited With TiO2 Photocatalyst and Their Removal Rate of Methylene Blue Under Visible Light","Y. -H. Nien; Y. -P. Wang","Graduate School of Chemical and Materials Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Graduate School of Chemical and Materials Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan",IEEE Transactions on Nanotechnology,"11 Jul 2025","2025","24","","338","346","As the industrialization is improving by way of science and technology in society, water pollution has become increasingly serious. Non-degradable organic matter exists in wastewater, which causes environmental deterioration. In order to solve this problem, we select titanium dioxide (TiO2) as the photocatalyst material with high activity, chemical stability and low cost. However, pure TiO2 has a large band gap (3.2 eV) and can only be activated under ultraviolet (UV) light. Therefore, TiO2 has to be modified to fit our requirement. Carbon dots (CDs) have up-conversion and down-conversion photoluminescence and inhibit the recombination of electron-hole pairs, Adding CDs can reduce the band gap width of TiO2, and increase the absorption of visible light significantly, thereby improving photocatalytic efficiency. We use citric acid as the carbon source and urea as the nitrogen source to prepare CDs by using the hydrothermal method, and prepare the CDs/TiO2 composite photocatalyst through the sol-gel method. The CDs/TiO2 composite photocatalyst shows stable and efficient photocatalytic performance for removal of methylene blue (MB), with a removal rate of 95.34%. In order to reuse the CDs/TiO2 composite photocatalyst powder, we use electrospinning technology to combine CDs/TiO2 composite photocatalyst with nylon 6,6 nanofibrous membranes. After three cycle tests, we confirm that it is recyclable and practical, and its removal rate is also increased to 99.39%.","1941-0085","","10.1109/TNANO.2025.3584828","National Science and Technology Council, Taiwan(grant numbers:NSTC 112-2221-E-224-026); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11061786","Photocatalyst;titanium dioxide (TiO2);carbon dots (CDs);methylene blue (MB);electrospinning;nylon 6,6 nanofibrous membranes","Titanium dioxide;Photocatalysts;Degradation;Nanocomposites;Carbon dioxide;Photonic band gap;Composite materials;Chemicals;Absorption;Electrons","","","","45","IEEE","2 Jul 2025","2025","","IEEE","IEEE Journals"
"Deep Learning Based Inverse Design of Nanoscale Optical Bandpass Filter for Sub-THz 6G Network","P. Agilandeswari; G. T. Raja; R. Rajasekar","Department of ECE, National Institute of Technology, Tiruchirappalli, India; Department of ECE, National Institute of Technology, Tiruchirappalli, India; Department of Electronics and Communication Engineering, SRM Institute of Science and Technology, Tiruchirappalli, India",IEEE Transactions on Nanotechnology,"11 Jul 2025","2025","24","","347","355","In this paper, the novel deep learning-based nano scale optical filter is designed with narrow bandwidth for 6G network and Dense Wavelength Division Multiplexing (DWDM) systems. The hybrid Long Short-Term Memory Neural Network (LSTM-NN)-transformer based deep learning algorithm is implemented to accurately predict the structural parameter of the optical bandpass filter. The inverse design approach-based hybrid deep learning model is designed to improve the performance of the optical bandpass filter. The photonic filter performance parameters are numerically analyzed by Finite Difference Time Domain (FDTD) method. The proposed hybrid model is designed with very low mean square error of 5.4207 × 10−8 and less computation time of 834.81 seconds. The presented photonics platform is designed with narrow bandwidth of 1.12 THz and footprint is very compact as about 134 μm2. Therefore, the proposed optical filter is highly suitable for photonic integrated circuits and lightwave communication systems.","1941-0085","","10.1109/TNANO.2025.3584854","SERB (ANRF), India; Core Research under Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11061799","Deep learning;LSTM;transformer;6G network;coupled nanoring resonator;quality factor","Optical filters;Optical ring resonators;Bandwidth;Band-pass filters;Resonator filters;Photonics;Insertion loss;Couplings;6G mobile communication;Power generation","","1","","32","IEEE","1 Jul 2025","2025","","IEEE","IEEE Journals"
"Recent Challenges in the Fabrication of Vertical Silicon Nanowire Transistors","C. Cakirlar; J. Müller; C. Beyer; K. Moustakas; B. N. Wesling; G. Galderisi; S. Pelloquin; C. Maneux; T. Mikolajick; G. Larrieu; J. Trommer","NaMLab gGmbH, Dresden, Germany; LAAS-CNRS, University of Toulouse, Toulouse, France; NaMLab gGmbH, Dresden, Germany; LAAS-CNRS, University of Toulouse, Toulouse, France; NaMLab gGmbH, Dresden, Germany; NaMLab gGmbH, Dresden, Germany; LAAS-CNRS, University of Toulouse, Toulouse, France; IMS Laboratory, University of Bordeaux, Talence, France; NaMLab gGmbH, Dresden, Germany; LAAS-CNRS, University of Toulouse, Toulouse, France; NaMLab gGmbH, Dresden, Germany",IEEE Transactions on Nanotechnology,"15 Jul 2025","2025","24","","356","362","Vertical silicon nanowire transistors are among the most promising device concepts for future low-power electronics due to their gate-all-around nature as well as their 3D stacking potential. In this work we review the current status of transistor fabrication on vertical silicon nanostructures and identify the most important challenges for successful process integration. Channel patterning, source/drain contact formation, gate-deposition and spacer engineering are identified as key steps independent on the actual process integration sequence. We conclude the paper with two emerging device examples and discuss the influence of the processing challenges on the transistor design.","1941-0085","","10.1109/TNANO.2025.3582023","Delegates of the Saxon State Parliament; European Union’s Horizon 2020 Research and Innovation Program(grant numbers:101016776); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11046203","Process integration;silicon nanowires;junctionless transistors;reconfigurable transistors;scaling","Logic gates;Transistors;Fabrication;Silicon;Resists;Metals;Three-dimensional displays;Scattering;Etching;Electrons;Reconfigurable devices","","2","","55","IEEE","23 Jun 2025","2025","","IEEE","IEEE Journals"
"Hybrid Multi-Level Cell Spin-Orbit Torque Memory for Fast and Robust Memory Operations","K. -W. Kwon; Y. Seo","Department of Computer Engineering, Hongik University, Seoul, South Korea; Department of Electrical and Computer Engineering, Inha University, Incheon, South Korea",IEEE Transactions on Nanotechnology,"15 Jul 2025","2025","24","","363","368","This paper proposes a hybrid spintronic multi-level cell (MLC) optimized for fast and reliable memory operations. The proposed MLC employs two magnetic tunnel junctions with distinct magnetization characteristics within a single cell, leveraging their significant differences in critical current requirements to effectively mitigate write-disturb failures. Moreover, the proposed design incorporates a spin-orbit torque-based switching mechanism along with a device multiplexing architecture, which together enable a one-step write operation and an opportunistic one-step read operation. Simulations demonstrate up to a 2× reduction in latency compared to conventional spintronic MLCs, along with a 2× increase in area efficiency over single-level cell designs and a high write-disturb margin of 61$\%$.","1941-0085","","10.1109/TNANO.2025.3585167","National Research Foundation of Korea; Ministry of Science and ICT, South Korea(grant numbers:RS-2021-NR057144,RS-2020-NR047143); Institute of Information and Communications Technology Planning and Evaluation; Korean Government; Ministry of Science and ICT, South Korea; Information Technology Research Center(grant numbers:RS-2021-II212052); Ministry of Science and ICT through the National Research Foundation of Korea(grant numbers:RS-2023-00237308); National Research Foundation of Korea; Korean Government(grant numbers:RS-2023-NR077140); Hongik University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11066243","Hybrid spintronic device;multi-level cell;multiplexing architecture;spin-orbit torque;spin-transfer torque;write-disturb margin","Magnetic tunneling;Computer architecture;Microprocessors;Multiplexing;Voltage control;Thermal stability;Switches;Torque;Magnetization;Spintronics","","","","27","IEEE","2 Jul 2025","2025","","IEEE","IEEE Journals"
"Tunneling Field Effect Transistors Based on Janus Monolayer PtSSe","M. Berahman; H. Aghasi","High-Speed Integrated Electronics (HIE) Laboratory, University of California Irvine, Irvine, CA, USA; High-Speed Integrated Electronics (HIE) Laboratory, University of California Irvine, Irvine, CA, USA",IEEE Transactions on Nanotechnology,"4 Aug 2025","2025","24","","369","377","This work explores the electronic transport properties of a double-gated tunneling field effect transistor (TFET) based on Janus monolayer PtSSe. Janus PtSSe, with its unique asymmetrical structure and inherent built-in electric polarization, offers exceptional electronic properties such as a tunable bandgap and high carrier mobility, making it a promising candidate for next-generation electronic devices. Using density functional theory (DFT) and non-equilibrium Green’s function (NEGF) calculations, the performance of the PtSSe-based TFET is evaluated, demonstrating a low subthreshold swing as low as 19 mV/dec and an Ion/Ioff ratio as high as $1.64 \times 10^{8}$, and a maximum operating frequency of 0.88 THz depending achieved through optimization of doping concentration. The study also investigates the impact of spin-orbit coupling on the material’s electronic properties, offering insights for further optimization. These findings establish Janus PtSSe as a promising material for addressing the limitations of conventional silicon-based FETs and advancing nanoscale electronics by enabling high-performance, low-power devices.","1941-0085","","10.1109/TNANO.2025.3589902","National Science Foundation(grant numbers:2242701,2233783); UC Irvine Office of Research Seed Funding program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11082011","Janus 2D materials;tunneling FET;PtSSe;density functional theory;nanoscale electronics","TFETs;Logic gates;Tunneling;Quantum capacitance;Performance evaluation;Switches;Nanoscale devices;Discrete Fourier transforms;Photonic band gap;Next generation networking","","1","","73","IEEE","16 Jul 2025","2025","","IEEE","IEEE Journals"
"Dual Function Ultra-Compact Plasmonic-Assisted Electro-Absorption Modulators and Polarizers on Silicon Waveguide","M. S. Akter; A. Khaleque; K. S. R. Shaha","Department of Electrical & Electronic Engineering (EEE), Rajshahi University of Engineering & Technology (RUET), Rajshahi, Bangladesh; Department of Electrical & Electronic Engineering (EEE), Rajshahi University of Engineering & Technology (RUET), Rajshahi, Bangladesh; Department of Electrical, Electronic and Communication Engineering (EECE), Pabna University of Science and Technology (PUST), Pabna, Bangladesh",IEEE Transactions on Nanotechnology,"6 Aug 2025","2025","24","","378","384","With photonic circuits continuing to shrink, it is imperative to design on-chip, ultra-compact electro-absorption (EA) modulators without sacrificing other performance parameters. This work describes a new design of a few EA modulators with a minimal footprint because of their high extinction ratio (ER). This is attained by causing significant confinement of light in metal-insulator-metal (MIM) and metal-oxide-semiconductor (MOS) capacitors in the HfO2/ITO/HfO2/Cu stack. Placing the stack horizontally atop the silicon on insulator (SOI) waveguide can yield a very high ER of 85.42 dB/μm, a very tiny 3-dB footprint of 0.0112 μm2, an insertion loss (IL) of 1.4 dB/μm, energy consumption of 3.4 fJ/bit, and a very high operating speed of 2922.4-974.2 GHz for the TM mode at a wavelength of 1550 nm. The ER for the TE mode is quite low; hence, this modulator also functions as a TE-pass polarizer. A TE modulator & TM-pass polarizer design is also possible, providing outstanding performance (ER of 74.7 dB/μm, 3-dB footprint of 0.0272 μm2, IL of 0.74 dB/μm, energy consumption of 4.13 fJ/bit, and operating speed of 2407.8-802.6 GHz) for the TE mode when the stack is positioned vertically on both sides of the waveguide. Additionally, the SOI waveguide, which consists of both vertical and horizontal parts of the stack, functions as a polarization-insensitive (PI) modulator. It provides an ER of 59.1 dB/μm (57.02 dB/μm) and an IL of 0.74 dB/μm (0.66 dB/μm) at the 1550 nm wavelength for the TE (TM) polarization, which ensures polarization insensitivity. The 3-dB footprint, energy consumption, and operating speed of the PI modulator are 0.053 μm2, 16.1 fJ/bit, and 618–206 GHz, respectively. Moreover, these proposed modulators offer an extensive optical bandwidth including, 1310 nm and 1550 nm wavelength, which is advantageous in WDM and communication applications.","1941-0085","","10.1109/TNANO.2025.3588795","Dept. of EECE, PUST, Pabna-6600, Bangladesh; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11080082","Electro-absorption;ITO;optical modulator;plasmonic materials;polarizer;silicon waveguide","Modulation;Indium tin oxide;Optical waveguides;Electric fields;Hafnium compounds;Optical polarization;Plasmons;Optical modulation;Voltage control;Electrons","","","","29","IEEE","14 Jul 2025","2025","","IEEE","IEEE Journals"
"Amplified Emission and Lasing Based on Bloch Surface Eigenstates","K. Xu; M. Fang; J. Feng; X. Deng; C. Wang; K. Niu; Z. Huang","Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province, Anhui University, Hefei, China",IEEE Transactions on Nanotechnology,"7 Aug 2025","2025","24","","385","389","This study introduces a laser cavity structure that has been designed utilizing the principles of Bloch surface feature states and a laser cavity with an exceptionally high Q-factor has been successfully realized. The interaction with the surrounding free space induces the leakage of surface modes; nevertheless, the leakage in the forward and back-reflected directions can undergo destructive interference, resulting in the emergence of a perfectly confined surface state with zero leakage. To comprehensively appraise the performance and characteristics of this structure, a four-level system model has been established. The laser cavity structure, which is based on Bloch surface feature states, exhibits considerable potential for practical applications. It can be effectively employed to enhance the performance and efficiency of lasers, thereby catering to the evolving demands of the optoelectronics field in the future.","1941-0085","","10.1109/TNANO.2025.3592125","National Natural Science Foundation of China(grant numbers:62301001,62271004,62231003,62401006); Key Research Projects of Universities in Anhui Province(grant numbers:2024AH050072); Key Research and Development Program of the Ministry of Science and Technology(grant numbers:2022YFE0123600); Research Funds of Center for Big Data and Population Health of IHM(grant numbers:JKS2022004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11095345","Cavity;FDTD;laser;Q factor","Laser modes;Dielectrics;Optical surface waves;Surface states;Photonics;Interference;Electric fields;Time-domain analysis;Q-factor;Optical waveguides","","","","27","IEEE","23 Jul 2025","2025","","IEEE","IEEE Journals"
"Unleashing the Potential of All-Perovskite Tandem Solar Cell Structures: A Hybrid DFT and Numerical Simulation Insights","G. K. Gupta; D. R. Choudhury; N. Kumar; R. Chaurasiya","Department of Electronics and Communication Engineering, NIT Agartala, Tripura, India; Department of Electronics and Communication Engineering, NIT Agartala, Tripura, India; Department of Physics, Faculty of Science, University of Ostrava 30, Ostrava, Czech Republic; Department of Electronics and Communication Engineering, Indian Institute of Information Technology, Bhopal, India",IEEE Transactions on Nanotechnology,"6 Aug 2025","2025","24","","390","397","The widespread use of lead-based perovskites in photovoltaic (PV) applications is hindered by their toxicity, instability, and environmental concerns, creating a critical need for sustainable alternatives. In this study, we explore the structural and optoelectronic properties of the lead-free, all-inorganic Sr$_{\mathrm{3}}$NX$_{\mathrm{3}}$ (X = I, Br, Cl, F) perovskite family using density functional theory (DFT) and many-body perturbation theory (GW-BSE). These materials exhibit direct bandgaps tunable from 1.04 eV to 2.65 eV and high absorption coefficients ( 10$^{5}$ cm $^{-1}$), demonstrating their potential as efficient absorber layers in photovoltaic devices. Numerical simulations using SCAPS-1D are performed to evaluate device performance in both uni-junction and tandem solar cell (TSC) architectures. Among the uni-junction configurations, the Sr$_{\mathrm{3}}$NBr$_{\mathrm{3}}$-based device achieved the highest power conversion efficiency (PCE) of 23.06%. A monolithic TSC composed of Sr$_{\mathrm{3}}$NBr$_{\mathrm{3}}$ (top) and Sr$_{\mathrm{3}}$NI$_{\mathrm{3}}$ (bottom) absorbers attained a PCE of 30.22%, with an open circuit voltage ($V_{oc}$) of 1.75 V and short circuit current density ($J_{sc}$) of 20.8 mA/cm$^{2}$. This work demonstrates the practical viability of lead-free Sr-based perovskites and offers a promising pathway toward high-efficiency, stable, and environmentally friendly solar energy technologies.","1941-0085","","10.1109/TNANO.2025.3592232","Visvesvaraya PhD Scheme for Electronics and IT; Ministry of Electronics and Information Technology; National Supercomputing Center, Korea Institute of Science and Technology Information; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11095421","Lead-free perovskites;Sr    $_{\mathrm{3}}$    NX $_{\mathrm{3}}$ ;solar cells;tandem structure;DFT;SCAPS-1D","Photonic band gap;Perovskites;Photovoltaic cells;Discrete Fourier transforms;Absorption;Photovoltaic systems;Mathematical models;Lattices","","2","","44","IEEE","24 Jul 2025","2025","","IEEE","IEEE Journals"
"Numerical Analysis of High-Performance Binary-to-Gray Converter Using Photonic Crystal Waveguides for Neural Network Hardware Acceleration","M. R. Eslami; M. H. Rezaei; A. Amirany; Y. M. Banad; S. S. Sharif","Department of Electrical and Computer Engineering, Computing and Applied Sciences, Clemson University (CU), Clemson, SC, USA; Department of Communications and Electronics, School of Electrical and Computer Engineering, Shiraz University, Shiraz, Iran; Department of Electrical and Computer Engineering, The George Washington University, Washington, DC, USA; School of Electrical and Computer Engineering, University of Oklahoma, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahoma, Norman, OK, USA",IEEE Transactions on Nanotechnology,"6 Aug 2025","2025","24","","398","406","This paper presents an all-optical two-bit binary-to-gray code converter based on linear photonic crystal (PhC) waveguides aimed at improving efficiency and integration within binary neural network hardware accelerators. The converter leverages interference effects within 2D photonic crystal waveguides to achieve reliable binary-to-gray conversion with minimal power requirements and a compact design footprint. Simulation results exhibit exceptional extinction ratios of 9.49 dB and 10.11 dB for output bits G0 and G1, respectively, within a 10 μm × 10 μm footprint. Additionally, the device achieves a delay of 0.52 μs, representing a significant reduction in delay and energy consumption compared to conventional approaches. The proposed converter is compatible with photonic integrated circuits and offers dual functionality, supporting reversible Feynman logic for signal duplication and integration within binary neural networks. This compact, low-power converter marks a step forward in developing high-efficiency optical components for telecommunications, data processing, and neuromorphic computing applications.","1941-0085","","10.1109/TNANO.2025.3581398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11045113","Binary-to-gray converter;binary neural network;destructive interference;Feynman gate;photonic crystals waveguides;optical neural hardware accelerators;all-optical logic","Optical waveguides;Interference;Optical variables control;Optical refraction;Adaptive optics;Optical signal processing;Optical sensors;Optical resonators;Optical imaging;High-speed optical techniques","","","","52","IEEE","19 Jun 2025","2025","","IEEE","IEEE Journals"
"Spectral Shift From Near to Far-Field Radiation in Metallic Nanoparticles","A. Irshad; Q. Sajjad; A. Parveen; M. Alam","Department of Physics, University of Poonch Rawalakot, Azad Jammu and Kashmir, Pakistan; Department of Electrical Engineering, University of Poonch Rawalakot, Azad Jammu and Kashmir, Pakistan; THz Technology Laboratory, Shenzhen Key Laboratory of Micro-nano Photonic Information Technology, Shenzhen University, Shenzhen, China; Department of Electrical Engineering, University of Poonch Rawalakot, Azad Jammu and Kashmir, Pakistan",IEEE Transactions on Nanotechnology,"14 Aug 2025","2025","24","","407","412","The interaction between light and metallic nanoparticles, driven by potential applications, requires a comprehensive understanding of the intensity and spectral shift from near-field to far-field radiation. The far-field spectra have received extensive attention, yet significant peak shifts in the near-field are often overlooked by Mie solutions, necessitating full-wave numerical solvers for accurate analysis and thus limiting a deeper understanding of near-field behavior. This work proposes an impedance-based compact solution that harnesses the fundamental relationship of voltage-current and the analogy between a series resonant circuit and the near-field to develop compact models uniquely identifying the fundamental mode near and far-field spectral shifts. The results align closely with Mie solutions in the far-field and full-wave solvers in the near-field, demonstrating a strong agreement highlighting the distance-dependent spectral shift dominating the overall response. The compact, parameter-dependent model offers valuable insights, enabling the exploitation of the distinctive near-field interactions of nanoparticles to design and develop extraordinary solutions.","1941-0085","","10.1109/TNANO.2025.3592825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11096947","Nanoparticle;mie solution;spectral shift;near-field;far-field;resonance;impedance model","Nanoparticles;Impedance;Integrated circuit modeling;Resonance;RLC circuits;Mathematical models;Energy storage;Surface impedance;Optical scattering;Numerical models","","5","","28","IEEE","25 Jul 2025","2025","","IEEE","IEEE Journals"
"Demonstration of Ferroelectric Tunnel Field-Effect Transistor for Low Power Synapse Device","S. Go; S. Lee; J. Son; D. K. Lee; H. Noh; J. Y. Park; S. Kim; H. Ahn; S. Kim; S. Kim","Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea; Department of Electronic Engineering, Sogang University, Seoul, South Korea",IEEE Transactions on Nanotechnology,"18 Aug 2025","2025","24","","413","416","In this paper, a ferroelectric tunnel field-effect transistor (FeTFET) is demonstrated as a synapse device. The experimental results clearly show that there are several merits in FeTFET as a synapse device comparing with the FeFET. First, the FeTFET shows the ∼3 orders lower drain current than the FeFET thanks to the different carrier injection mechanism (i.e., band-to-band tunneling). Second, the memory window of FeTFET (1.48 V) is ∼1.5 times larger than the FeFET (0.95 V) due to an enhanced erase efficiency. As a result, the FeTFET shows the better training accuracy (∼91.5% ) even with the ∼25 times lower energy consumption (∼0.16 mJ) comparing with the FeFET (∼90.4% accuracy with 4.06 mJ energy consumption). Lastly, the FeTFET shows a good retention property (> 10 years) with a ∼107 endurance characteristic. In short, the FeTFET can be a promising candidate for a low-power synapse device.","1941-0085","","10.1109/TNANO.2025.3595532","Samsung(grant numbers:IO220808-01765-01); National Research Foundation; Ministry of Science and ICT, South Korea(grant numbers:NRF-2022R1A2C2092727,RS-2024-00408115); MSIT, Korea; ITRC support Program(grant numbers:IITP-2025-RS-2023-00260091); IITP; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11112539","Synapse device;ferroelectric tunnel field-effect transistor (FeTFET);erase efficiency;memory window;accuracy;low energy consumption","FeFETs;Synapses;Logic gates;Energy consumption;Switches;Solids;Capacitors;Tunneling","","","","46","IEEE","4 Aug 2025","2025","","IEEE","IEEE Journals"
