"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Subthreshold Characteristic Analysis and Models for Tri-Gate SOI MOSFETs Using Substrate Bias Induced Effects","D. Gola; B. Singh; P. K. Tiwari","Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India; Department of Electronics and Communication Engineering, Govind Ballabh Pant Institute of Engineering and Technology, Pauri, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India",IEEE Transactions on Nanotechnology,"3 Apr 2019","2019","18","","329","335","This paper proposes the substrate bias voltage dependent subthreshold models of channel potential, threshold voltage, current, drain induced barrier lowering, and subthreshold swing for tri-gate silicon-on-insulator (SOI) MOSFETs (TG-MOSFETs). The substrate induced surface potential effect has also been included in the derived models. A quasi-three-dimensional (3-D) approach has been used to derive the minimum of channel potential, which is later used to derive models of threshold voltage, current, drain induced barrier lowering, and swing. The analytical results of TG-SOI MOSFET have been compared with the simulation results obtained from the Visual TCAD, a 3-D device simulator from Cogenda Pvt. Ltd.","1941-0085","","10.1109/TNANO.2019.2906567","Defense Research and Development Organization, Ministry of Defense, Government of India(grant numbers:CC/TM/ERIPR/GIA/1516/020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675773","Subthreshold current;substrate bias;silicon-on-insulator MOSFETs;drain induced barrier lowering;subthreshold swing","Substrates;Electric potential;MOSFET;Logic gates;Mathematical model;Subthreshold current","","19","","28","IEEE","27 Mar 2019","2019","","IEEE","IEEE Journals"
"Enzymatic Urea Sensor Based on Graphene Oxide/Titanium Dioxide Films Modified by Urease-Magnetic Beads","J. -C. Chou; C. -Y. Wu; Y. -H. Liao; C. -H. Lai; S. -J. Yan; Y. -X. Wu; S. -H. Lin","Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Department of Information and Electronic Commerce Management, TransWorld University, Douliou, Taiwan; Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan; Graduate School of Electronic Engineering, National Yunlin University of Science and Technology, Douliou, Taiwan",IEEE Transactions on Nanotechnology,"11 Apr 2019","2019","18","","336","344","In this paper, we proposed an enzymatic urea sensor using urease-magnetic beads (MBs) modified graphene oxide (GO)/titanium dioxide (TiO2) composite layers. The urea sensor was prepared by screen-printing technology and radio frequency sputtering. TiO2 sensing film was deposited onto polyethylene terephthalate substrate, which serves as an efficient matrix for immobilization of urease. Preparation of GO/TiO2 films was completed after GO being deposited onto the TiO2 film. Moreover, the characterization and sensing properties of the urea sensor were performed by energy dispersive spectrometer, scanning electron microscope, atomic force microscopy, electrochemical impedance spectroscopy, and voltage-time measurement system. The results indicated that the GO/TiO2 urea sensor enhances its performance of average sensitivity, response time, and drift rate after modifying the sensing membrane though MBs.","1941-0085","","10.1109/TNANO.2019.2907225","Ministry of Science and Technology of the People's Republic of China(grant numbers:MOST 105-2221-E-224-049,MOST 106-2221-E-224-047,MOST 107-2221-E-224-030); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8677290","Enzymatic biosensor;urea detection;flexible substrate;Graphene oxide (GO);magnetic beads (MBs)","Films;Biosensors;Graphene;Surface treatment;Substrates;Voltage measurement","","15","","37","IEEE","29 Mar 2019","2019","","IEEE","IEEE Journals"
"Practical Mobility Estimations for Transistors With 1-D Channels Based on the Landauer–Büttiker Equation","A. Pacheco-Sanchez; M. Claus","Chair for Electron Devices and Integrated Circuits, Technische Universität Dresden, Dresden, Germany; Chair for Electron Devices and Integrated Circuits and the Center for Advancing Electronics Dresden, Technische Universität Dresden, Dresden, Germany",IEEE Transactions on Nanotechnology,"11 Apr 2019","2019","18","","345","350","Practical mobility expressions are derived for transistors with one-dimensional (1-D) semiconductors in the channel, such as carbon nanotubes (CNTs) based on the 1-D Landauer-Büttiker equation covering the ballistic as well as the non-ballistic transport regime. By decomposing the impact of serial resistances capturing the voltage drops across the metal-CNT interfaces and the supply lines as well as the impact associated with the quantum resistance, definitions for the mobility have been derived allowing a meaningful evaluation of the semiconductor material. The definitions involve measurable quantities in contrast to previous publications with hidden quantities and they are applied to synthetic and experimental data of single-tube CNT field-effect transistors of different channel lengths, Schottky barrier heights, diameters, and doping. Peak extracted mobility values agree with results from a physics-based diameter-dependent mobility model. The length-independent channel mobility obtained in this work is a useful parameter for technology evaluation, especially for short channel devices.","1941-0085","","10.1109/TNANO.2019.2907466","Center for Advancing Electronics Dresden(grant numbers:SCHR 695/6,CL384/2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8678690","Length-independent mobility;1D channel;CNTFET","Logic gates;CNTFETs;Scattering;Resistance;Semiconductor device measurement;Contacts","","2","","30","IEEE","31 Mar 2019","2019","","IEEE","IEEE Journals"
"Study on the Effects of the Machining Parameters on the Fabrication of Nanoscale Pits Using the Dynamic Plowing Lithography Approach","Y. He; Y. Yan; J. Wang; Y. Geng; B. Xue; X. Zhao","Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China; Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China; Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China; Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China; Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China; Key Laboratory of Micro-Systems and Micro-Structures Manufacturing of Ministry of Education and the Center for Precision Engineering, Harbin Institute of Technology, Harbin, China",IEEE Transactions on Nanotechnology,"22 Apr 2019","2019","18","","351","357","The dynamic plowing lithography approach is employed to fabricate nanoscale pits on polymer thin films with a high throughput based on a commercial atomic force microscope (AFM) in this study. The effects of the drive amplitude ratio and the molecular weight on the fabrication of the nanoscale pits are investigated first on the poly(methyl methacrylate) (PMMA) thin films. In particular, the critical value for the transformation of the grooves to the pits and the ratio of the experimental distance between the adjacent two pits and the calculation distance between adjacent penetrations of the AFM probe are assessed. Results show that the drive amplitude ratio and the molecular weight have little influence on the machining outcomes. The critical value is evaluated as around 100 μm/s, and the ratio described above is varied in the range of 60–80 times. As a contrast, the polycarbonate and polystyrene thin films are selected. The corresponding critical value can be evaluated as 20–30 μm/s, which is much smaller than that obtained on the PMMA thin film. The possible reason can be explained as the change of the surface elastic modulus. While the ratio of the pits distance is almost in the same range with the results given for the PMMA thin film. Furthermore, a lower drive frequency is also chosen to scratch on the polymer surface. However, only nanogrooves can be created even the scratching velocity reaches to 1000 μm/s. In this case, the machined depth of the nanogrooves is varied with the scratching velocity in the whole range of scratching velocity. Finally, 8-bit ASCII code could be obtained with the arrays of the pits with eight columns for the meaning of figures or symbols.","1941-0085","","10.1109/TNANO.2019.2904336","National Natural Science Foundation of China(grant numbers:51675134,51705104); National Natural Science Foundation of China(grant numbers:51521003); Ministry of Education(grant numbers:2017KM005); Fundamental Research Funds for the Central Universities(grant numbers:NSRIF. 2018 35); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8668692","AFM;dynamic plowing lithography (DPL);nano-scale pit;polymer","Nanoscale devices;Polymers;Fabrication;Lithography;Surface treatment;Films;Throughput","","8","","27","IEEE","17 Mar 2019","2019","","IEEE","IEEE Journals"
"Optical and Piezoelectric Properties of Strained Orthorhombic PdS2","S. Deng; M. Tao; J. Mei; M. Li; Y. Zhang; L. Li","School of Logistic Engineering, Wuhan University of Technology, Wuhan, China; School of Logistic Engineering, Wuhan University of Technology, Wuhan, China; School of Logistic Engineering, Wuhan University of Technology, Wuhan, China; Department of Physics, Wuhan University of Technology, Wuhan, China; School of Physics, University of Electronic Science and Technology, Chengdu, China; Systems and Process Engineering Centre, College of Engineering, Swansea University, Swansea, U.K.",IEEE Transactions on Nanotechnology,"16 Apr 2019","2019","18","","358","364","We investigate optical and piezoelectric properties of the orthorhombic PdS2 under symmetrical biaxial tensile strains with various magnitudes. The ab initio simulation results found that the peaks of the refractive index, extinction coefficient, absorption coefficient, and reflectivity of the orthorhombic PdS2 red-shift with the tensile strains. Specifically, we discover that the absorption coefficient of the strained orthorhombic PdS2 (4.01 × 105 /cm -5.52 × 105 /cm) is much higher than traditional optoelectronics, piezoelectric, and piezophototronic materials such as Si, Ge, GaInAs, ZnO, and monolayer MoS2 demonstrating much wider absorption spectrum (670-1033 nm). Moreover, the piezoelectric constant of the orthorhombic PdS2 is calculated from 0% to 8% tensile strains. Simulation results show the orthorhombic PdS2 with 4% tensile strain has a strong piezoelectric effect (1.33 C/m2), which is 100-5000 times higher than other deformation magnitudes. The results indicate that the orthorhombic PdS2 will have potential application in piezophotonic and piezoelectric devices.","1941-0085","","10.1109/TNANO.2019.2908221","China Scholarship Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8681734","Optical property;piezoelectric property;PdS2;mechanical strain","Tensile strain;Refractive index;Absorption;Dielectric constant;Reflectivity;Extinction coefficients","","6","","43","IEEE","4 Apr 2019","2019","","IEEE","IEEE Journals"
"Effects of Optical Resonance on the Performance of Metal (Pd, Au)/CdSe Quantum Dots (QDs)/ZnO QDs Optical Cavity Based Spectrum Selective Photodiodes","H. Kumar; Y. Kumar; B. Mukherjee; G. Rawat; C. Kumar; B. N. Pal; S. Jit","Department of Electronics Engineering, Jaypee Institute of Information Technology-Noida, Noida, India; Department of Electronics Engineering, Jaypee Institute of Information Technology-Noida, Noida, India; Department of Metallurgical Engineering, Indian Institute of Technology (Banaras Hindu University, Varanasi, India; Department of Electronics Engineering, Jaypee Institute of Information Technology-Noida, Noida, India; Department of Electronics Engineering, Indian Institute of Technology (Banaras Hindu University), Varanasi, India; School of Material Science and Technology, Indian Institute of Technology (Banaras Hindu University), Varanasi, India; Department of Electronics Engineering, Indian Institute of Technology (Banaras Hindu University), Varanasi, India",IEEE Transactions on Nanotechnology,"16 Apr 2019","2019","18","","365","373","In this paper, we have reported the effect of optical resonance on the spectrum selectivity, external quantum efficiency (EQE), and time response of Metal (Pd, Au)/CdSe quantum dots (QDs)/ZnO QDs optical cavity based Schottky photodiodes on the ITO coated glass substrates. The CdSe QDs layer acts as the active layer while the ZnO QDs layer act as the electron transport layer (ETL) as well as a filter layer. The optical illumination is coupled into the device through the substrate side to enhance the optical absorption in the active layer due to multiple reflections from both metal (Pd, Au)/ CdSe QDs and CdSe QDs/ZnO QDs interfaces. The measured photoresponse over the 350-650 nm gives ~61 nm (190 nm), 2.21% (0.87%), and 17.15 ms (28.9 ms) values for the full width at half maximum (FWHM), EQE, and response time of Pd (Au)/CdSe QDs based Schottky photodiodes, respectively. The improvements in the spectrum selectivity, EQE, and response time due to the change in the Schottky electrode from Au to Pd are attributed to higher reflection characteristic of the Pd/CdSe QDs interface than that of the Au/CdSe QDs interface which are duly justified by measured results and theoretical models presented in this paper. An improved responsivity with reduced FWHM obtained by merely replacing the Au by Pd is possibly reported for the first time for the spectrum selective photodetectors.","1941-0085","","10.1109/TNANO.2019.2907529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8678695","Solution-processed;CdSe QDs;spectrum selective photodetector;Schottky diode;quantum dots","II-VI semiconductor materials;Cadmium compounds;Photodiodes;Optical filters;Gold;Zinc oxide","","16","","27","IEEE","31 Mar 2019","2019","","IEEE","IEEE Journals"
"Robustness to Voltage Noise With Ring Oscillator Clocks","L. Machado; A. Roca; J. Cortadella","Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES; Universitat Politecnica de Catalunya, Barcelona, Catalunya, ES",IEEE Transactions on Nanotechnology,"16 Apr 2019","2019","18","","374","384","Voltage noise is the main source of dynamic variability in integrated circuits and a major concern for the design of power delivery networks (PDNs). Lower supply voltages were made possible with technology scaling, but power density was also increased. Consequently, power integrity became a key factor in the design of reliable high performance circuits. Ring oscillators clocks (ROCs) have been proposed as an alternative to mitigate the negative effects of voltage noise. However, the effectiveness highly depends on the design parameters of the PDN, power consumption patterns, and spatial locality of the ROC within the clock domain. This paper analyzes the impact of the PDN parameters and ROC location on the voltage noise and the robustness achieved by using ROCs. The capability of reacting instantaneously to large voltage droops makes ROCs an attractive solution, which also allows to relax the constraints required for the PDN design. The experiments show that up to 83% of the margins for voltage noise and up to 27% of the total leakage power can be reduced by using ROCs. In addition, PDN simplifications are possible, with fewer power interconnections or package decoupling capacitors of lower quality. Tolerance to voltage noise and related benefits can be increased with multiple ROCs.","1941-0085","","10.1109/TNANO.2019.2908946","CNPq; Conselho Nacional de Desenvolvimento Científico e Tecnológico—Brasil; Spanish Ministry for Economy and Competitiveness and the European Union(grant numbers:TIN2017-86727-C2-1-R); Generalitat de Catalunya(grant numbers:2017 SGR 786); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8684773","Ring oscillators;voltage noise;adaptive clocking;power delivery network;multiple clock domains","Clocks;Delays;Phase locked loops;Ring oscillators;Impedance;System-on-chip","","1","","25","IEEE","9 Apr 2019","2019","","IEEE","IEEE Journals"
"Investigation of PBTI Degradation in Nanosheet nFETs With HfO2 Gate Dielectric by 3D-KMC Method","W. Chen; L. Cai; Y. Li; K. Wang; X. Zhang; X. Liu; G. Du","Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China; Institute of Microelectronics, Peking University, Beijing, China",IEEE Transactions on Nanotechnology,"22 Apr 2019","2019","18","","385","391","Stacked nanosheet transistor (NST) has been regarded as a promising candidate to enable scaling beyond FinFET for the sub-5 nm technology node due to the superior performance. However, reliability optimization from the physical perspective, which is essential for the guideline of NST cell design, still remains unclear. In this paper, we investigate positive bias temperature instability (PBTI) degradation in the ultra-scaled n-type NST with HfO2 gate dielectric by three-dimensional-kinetic Monte Carlo method considering multiple microscopic mechanisms. Gate voltage bias and temperature dependent PBTI characteristics are presented. Furthermore, the impacts of width (Wsh) and height (Hsh), key design parameters for NST, on PBTI degradation and threshold voltage shift (ΔVth) variation are evaluated. The results show that with the larger Wsh/Hsh, PBTI becomes severer but suffers less variation and the high temperature enlarges ΔVth variation. In the case of same device perimeter, PBTI is more sensitive to the narrow Hsh side.","1941-0085","","10.1109/TNANO.2019.2909951","National High-Tech R&D Program (863 Program)(grant numbers:2015AA016501); National Natural Science Foundation of China(grant numbers:2016YFA0202101,61674008,61421005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8691706","Nanosheet;3D-KMC;positive bias temperature instability (PBTI);threshold voltage shift;variation;HfO $_{2}$  gate dielectric;multi-trap","Logic gates;Dielectrics;Stress;Degradation;Hafnium compounds;Temperature;Reliability","","2","","31","IEEE","14 Apr 2019","2019","","IEEE","IEEE Journals"
"Analysis of Silicon Racetrack Modulator Employing Coupling Modulation via Active MMI Coupler","S. Pal; S. Gupta","Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India",IEEE Transactions on Nanotechnology,"26 Apr 2019","2019","18","","392","400","In this paper, we propose and analyze the performance of a high-speed racetrack resonator (RTR)-based intensity modulator, which uses coupling coefficient modulation. The proposed modulator is realizable on the standard 220-nm silicon-on-insulator platform. The intensity modulation is achieved by modulating the coupling coefficient between the RTR and the access waveguide using a lateral p-i-n-diode-based active multimode interference (MMI) coupler. The coupling coefficient modulation has been achieved by creating a small perturbation in the refractive index profile inside the active MMI coupler. Theoretical analysis of the proposed modulator using the first-order perturbation theory and time-dependent dynamic model is presented. Analysis and simulation showed that the proposed modulator offers minimum 15.1 dB of static extinction ratio (ER) and ~5.4 dB of dynamic ER at 32 Gb/s data rate. It has been shown that the modulator can be designed for both 0.8 and 1.6 nm free spectral range and the required driving voltage is ~1.3 V. Both transient analysis and the small-signal model of the proposed modulator verify the maximum operating speed up to 32 Gb/s. Also, our analysis predicts that the power dissipation for the proposed modulator at 32 Gb/s is approximately 2.97 mW and thus, the energy dissipation per bit is ~86 fJ.","1941-0085","","10.1109/TNANO.2019.2909147","Ministry of Human Resource Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8685712","Racetrack resonator;lateral PIN diode;coupling modulation;plasma dispersion effect;MMI","Modulation;Couplers;Couplings;Optical waveguides;Optical resonators;Optical coupling;Silicon","","2","","32","IEEE","11 Apr 2019","2019","","IEEE","IEEE Journals"
"Numerical Simulation and Parametric Study of Carbon Deposition During Graphene Growth in PECVD System","M. Kumar; S. Khanna; N. Gupta; R. Gupta; S. C. Sharma","Department of Applied Physics, Delhi Technological University, Delhi, India; Department of Applied Physics, Delhi Technological University, Delhi, India; Department of Applied Physics, Delhi Technological University, Delhi, India; Department of Applied Physics, Delhi Technological University, Delhi, India; Department of Applied Physics, Delhi Technological University, Delhi, India",IEEE Transactions on Nanotechnology,"1 May 2019","2019","18","","401","411","The aim of the present work is to understand the carbon deposition during graphene growth in plasma enhanced chemical vapor deposition system containing Ar/C2H2/H2 gas mixture and to optimize the process parameters for the enhanced growth of graphene. In this regard, many numerical simulations have been carried out using two-dimensional axis-symmetrical inductively coupled plasma module in COMSOL multi physics 5.2a simulation software. From the simulation outcomes, it is found that the electron density, electron energy density, electric potential, and collisional power losses decrease with an increase in temperature. The number densities of various dominant ions were found to decrease and number densities of dominant neutrals were found to increase with an increase in temperature. During the carbon deposition, the formation of non-uniform horizontal graphene layer has been observed along the substrate and vertically oriented graphene sheet has been observed at the edges of the substrate. It is found that the thickness of horizontal graphene along the substrate and height of vertical graphene at the edges of the substrate increases with an increase in gas temperature. Moreover, the reduction in the carbon deposition on the substrate (growth of parallel graphene) and enhanced growth of vertical graphene sheet have been observed on applying substrate biasing. Our numerical simulation results are in good agreement with existing experimental observations and confirms the adequacy of the computational and simulation approach.","1941-0085","","10.1109/TNANO.2019.2910173","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8691699","COMSOL;graphene;ICP;PECVD;substrate biasing;temperature;vertically oriented graphene","Substrates;Graphene;Plasma temperature;Mathematical model;Coils","","3","","39","IEEE","14 Apr 2019","2019","","IEEE","IEEE Journals"
"Baseline Drift Improvement Through Investigating a Novel Ag Doped SnO2/ZnO Nanocomposite for Selective Ethanol Detection","A. Beniwal; S. Kumar; Sunny","Department of Electronics and Communication Engineering, Indian Institute of Information Technology, Allahabad, India; Department of Electronics and Communication Engineering, Indian Institute of Information Technology, Allahabad, India; Department of Electronics and Communication Engineering, Indian Institute of Information Technology, Allahabad, India",IEEE Transactions on Nanotechnology,"1 May 2019","2019","18","","412","420","The present work investigates the baseline resistance stability with a novel Ag doped SnO2/ZnO nanocomposite for ethanol detection. A facile and cost effective sol-gel spin coating technique was used to fabricate a progression series of gas sensors using Ag (2%wt.) doping in each SnO2/ZnO composites viz. SnO2 (100% wt.)/ZnO (0%wt.), SnO2 (95%wt.)/ZnO (5%wt.), SnO2 (75% wt.)/ZnO (25%wt.), and SnO2 (50%wt.)/ZnO (50%wt.) compositions. Sol-gel spin coated samples were characterized by X-ray diffraction, energy-dispersive X-ray spectroscopy, and scanning electron microscopy to investigate the structural, elements composition, and morphological analysis, respectively. High resolution transmission electron microscopy was used for obtaining the detailed structural information of the nanocomposite. The ethanol sensing properties of the fabricated sensors were investigated in order to analyze the baseline stability along with observing the minimum (Tmin) and optimum (Topt) temperature of operation. Observed tradeoff between the % response and baseline stability improvement is explained on the basis of crystallite size and agglomeration of interwoven nanograins in the structure. Analyte sensing results revealed that Ag doped SnO2 (50%wt.)/ZnO (50%wt.) composite exhibited maximum baseline resistance stability along with appreciable % response, high selectivity and appreciable response/recovery time towards ethanol detection at low operating temperature.","1941-0085","","10.1109/TNANO.2019.2912497","Indian Institute of Information Technology-Allahabad(grant numbers:GRN-IIIT-A/DR); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8700620","Baseline stability;ethanol sensor;metal oxides;nanocomposite;response;selectivity","Thermal stability;Stability analysis;Temperature sensors;Ethanol;Resistance;Zinc oxide","","10","","62","IEEE","26 Apr 2019","2019","","IEEE","IEEE Journals"
"Thermoelectric Cooling Read for Resolving Read Disturb With Inrush Current Issue in OTS-PRAM","H. K. Park; T. H. Choi; H. K. Ahn; S. -O. Jung","Samsung Electronics Co., Ltd., Yongin-si, Korea; Samsung Electronics Co., Ltd., Yongin-si, Korea; School of Electrical and Electronic Engineering, Yonsei University, Seoul, Korea; School of Electrical and Electronic Engineering, Yonsei University, Seoul, Korea",IEEE Transactions on Nanotechnology,"1 May 2019","2019","18","","421","431","Phase change random access memory with ovonic threshold switch (OTS-PRAM) has been recently highlighted as an alternative to dynamic random access memory to meet the demand for memory capacity expansion in multicore processing. However, read disturb with inrush current (RDI) occurs owing to the snapback phenomenon caused by the threshold switching of the OTS selector in the OTS-PRAM cell, which should be resolved for realizing the practical use of OTS-PRAM. In this study, the RDI is analyzed in detail for the first time. Based on this analysis, a novel thermoelectric cooling read technique (TCR) that utilizes the thermoelectric effect in the storage material of the OTS-PRAM is proposed for effectively resolving the RDI issue. The proposed TCR is verified using the Sentaurus TCAD simulator, and a core structure with the proposed TCR is evaluated. HSPICE simulation results with a memory industry-compatible 0.25-μm core circuit design rule for 20-nm PRAM technology show that the proposed TCR has a power gain of 67%, system performance improvement of 13.9%, and slight area overhead of 3% as compared to the SET-back write technique, which was the most promising technique for resolving the RDI issue until now.","1941-0085","","10.1109/TNANO.2019.2910846","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8693910","Inrush current;OTS-PRAM;ovonic threshold switch;phase change memory;read disturb;thermoelectric effect","Surges;Switches;Random access memory;Resistance;Sensors;Threshold voltage;Multicore processing","","10","","37","IEEE","18 Apr 2019","2019","","IEEE","IEEE Journals"
"Identification of the Frequency- and Voltage-Dependent Dielectric Characterization of Metal-Zn/PVA-Semiconductor Structures","S. O. Tan","Electronics and Automation Department, Karabuk University, Karabük, Turkey",IEEE Transactions on Nanotechnology,"3 May 2019","2019","18","","432","436","Admittance measuring methods were applied for the dielectric characterization of a fabricated metal-semiconductor structure, which has a 150-nm polymer interlayer doped with Zn. The components of complex electric modulus and dielectric constant, loss tangent, and the ac electric conductivity parameters of this structure were calculated at room temperature. Distinct frequencies and applied biases lead to extreme changes in all acquired parameters. This alteration was seen as an increment in dielectric constant and loss tangent in view of surface states presence and dipole polarizations. The frequency increment also leads to an increase in electric modulus related with the dielectric relaxation of the polarizations and dipoles. In addition to these results, comparing with a 50-nm interlayered structure, the increment in the thickness of the interlayer increases the dielectric constant and electric modulus and reveals capacitor properties of the structure.","1941-0085","","10.1109/TNANO.2019.2912026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8698457","Nano-structures;dielectric properties;interlayer;polymer;frequency dependence","Polymers;Conductivity;Dielectric constant;Zinc;Dielectric losses","","16","","33","IEEE","24 Apr 2019","2019","","IEEE","IEEE Journals"
"A Silicon-Based Hybrid Plasmonic Waveguide for Nano-Scale Optical Confinement and Long Range Propagation","J. Wang; Y. -X. Guo; B. -H. Huang; S. -P. Gao; Y. -S. Xia","Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, P. R. China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, P. R. China",IEEE Transactions on Nanotechnology,"3 May 2019","2019","18","","437","444","A silicon-based hybrid plasmonic waveguide for nano-scale optical confinement and long range propagation at λ = 1.55 μm has been proposed in this paper. This structure is based on a silicon-on-insulator rib and its top is with a metal cap. Through introducing a ridge on the top of the silicon layer, it can improve the performance of the confinement and the loss significantly. Further parameter studies are carried out by using finite element method (FEM) and the numerical results show that this design has lower loss (propagation length over 200 μm) and better confinement (effective mode area below 0.05) as compared with the traditional hybrid ones. Additionally, further extension and discussion of the width restriction and fabrication error are also taken into account for real application in the last part of this paper. Our design may serve as a potential choice for various nano-photonic components, especially for plasmonic waveguide design.","1941-0085","","10.1109/TNANO.2019.2911333","National Natural Science Foundation of China(grant numbers:61671257,61631012); National Research Foundation; Prime Minister's Office Singapore(grant numbers:NRF-CRP17-2017-08); K. C. Wong Magna Fund in Ningbo University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8694949","Nano-photonics;surface plasmon polariton;hybrid plasmonic waveguide;propagation length","Silicon;Optical waveguides;Metals;Plasmons;Waveguide discontinuities;Propagation losses;Indexes","","32","","27","IEEE","22 Apr 2019","2019","","IEEE","IEEE Journals"
"Deriving a Lumped Element Surface Impedance Model for Periodic Arrays of Graphene Micro-Rings","M. S. A. Naeini; M. Maddahali; A. Bakhtafrouz","Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran",IEEE Transactions on Nanotechnology,"3 May 2019","2019","18","","445","452","In this paper, a lumped element circuit model for a periodic array of Graphene rings is derived using analytical procedures. The computations are in the subwavelength regime and under normal incidence. It is shown that the model is also valuable for a single Graphene ring. The methodology includes solving the surface current integral equation for the rings by designing an eigenvalue problem. The absorption spectrum of proposed model is compared with full-wave simulations to verify the model accuracy. Furthermore, inspection of the simulation results for different Fermi energies and unit cell dimensions, helped us examine the validity of analytical formulas. This model opens up the way to control the structure performance and refine it in favor of our requirements for different applications.","1941-0085","","10.1109/TNANO.2019.2911961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8698442","Graphene rings;equivalent circuit model;periodic arrays","Graphene;Eigenvalues and eigenfunctions;Integrated circuit modeling;Mathematical model;Optical surface waves;Conductivity;Absorption","","14","","27","IEEE","24 Apr 2019","2019","","IEEE","IEEE Journals"
